@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
15497,'2023/06/13 02:39:12:001',25,0,0,0,0,0,1,0,0,0,0
15498,'2023/06/13 02:39:12:001',25,0,0,0,0,0,1,0,0,0,0
15499,'2023/06/13 02:39:12:012',25,0,0,0,0,0,1,0,0,0,0
15500,'2023/06/13 02:39:12:013',25,0,0,0,0,0,1,0,0,0,0
15501,'2023/06/13 02:39:12:013',25,0,0,0,0,0,1,0,0,0,0
15502,'2023/06/13 02:39:12:013',25,0,0,0,0,0,1,0,0,0,0
15503,'2023/06/13 02:39:12:025',25,0,0,0,0,0,1,0,0,0,0
15504,'2023/06/13 02:39:12:025',25,0,0,0,0,0,1,0,0,0,0
15505,'2023/06/13 02:39:12:025',25,0,0,0,0,0,1,0,0,0,0
15506,'2023/06/13 02:39:12:025',25,0,0,0,0,0,1,0,0,0,0
15507,'2023/06/13 02:39:12:025',25,0,0,0,0,0,1,0,0,0,0
15508,'2023/06/13 02:39:12:026',25,0,0,0,0,0,1,0,0,0,0
15509,'2023/06/13 02:39:12:035',25,0,0,0,0,0,1,0,0,0,0
15510,'2023/06/13 02:39:12:036',25,0,0,0,0,0,1,0,0,0,0
15511,'2023/06/13 02:39:12:036',25,0,0,0,0,0,1,0,0,0,0
15512,'2023/06/13 02:39:12:036',25,0,0,0,0,0,1,0,0,0,0
15513,'2023/06/13 02:39:12:047',25,0,0,0,0,0,1,0,0,0,0
15514,'2023/06/13 02:39:12:047',25,0,0,0,0,0,1,0,0,0,0
15515,'2023/06/13 02:39:12:048',25,0,0,0,0,0,1,0,0,0,0
15516,'2023/06/13 02:39:12:048',25,0,0,0,0,0,1,0,0,0,0
15517,'2023/06/13 02:39:12:059',25,0,0,0,0,0,1,0,0,0,0
15518,'2023/06/13 02:39:12:059',25,0,0,0,0,0,1,0,0,0,0
15519,'2023/06/13 02:39:12:060',25,0,0,0,0,0,1,0,0,0,0
15520,'2023/06/13 02:39:12:060',25,0,0,0,0,0,1,0,0,0,0
15521,'2023/06/13 02:39:12:071',25,0,0,0,0,0,1,0,0,0,0
15522,'2023/06/13 02:39:12:071',25,0,0,0,0,0,1,0,0,0,0
15523,'2023/06/13 02:39:12:071',25,0,0,0,0,0,1,0,0,0,0
15524,'2023/06/13 02:39:12:072',25,0,0,0,0,0,1,0,0,0,0
15525,'2023/06/13 02:39:12:072',25,0,0,0,0,0,1,0,0,0,0
15526,'2023/06/13 02:39:12:072',25,0,0,0,0,0,1,0,0,0,0
15527,'2023/06/13 02:39:12:082',25,0,0,0,0,0,1,0,0,0,0
15528,'2023/06/13 02:39:12:083',25,0,0,0,0,0,1,0,0,0,0
15529,'2023/06/13 02:39:12:083',25,0,0,0,0,0,1,0,0,0,0
15530,'2023/06/13 02:39:12:083',25,0,0,0,0,0,1,0,0,0,0
15531,'2023/06/13 02:39:12:094',25,0,0,0,0,0,1,0,0,0,0
15532,'2023/06/13 02:39:12:094',25,0,0,0,0,0,1,0,0,0,0
15533,'2023/06/13 02:39:12:095',25,0,0,0,0,0,1,0,0,0,0
15534,'2023/06/13 02:39:12:095',25,0,0,0,0,0,1,0,0,0,0
15535,'2023/06/13 02:39:12:105',25,0,0,0,0,0,1,0,0,0,0
15536,'2023/06/13 02:39:12:106',25,0,0,0,0,0,1,0,0,0,0
15537,'2023/06/13 02:39:12:106',25,0,0,0,0,0,1,0,0,0,0
15538,'2023/06/13 02:39:12:107',25,0,0,0,0,0,1,0,0,0,0
15539,'2023/06/13 02:39:12:117',25,0,0,0,0,0,1,0,0,0,0
15540,'2023/06/13 02:39:12:117',25,0,0,0,0,0,1,0,0,0,0
15541,'2023/06/13 02:39:12:118',25,0,0,0,0,0,1,0,0,0,0
15542,'2023/06/13 02:39:12:118',25,0,0,0,0,0,1,0,0,0,0
15543,'2023/06/13 02:39:12:119',25,0,0,0,0,0,1,0,0,0,0
15544,'2023/06/13 02:39:12:119',25,0,0,0,0,0,1,0,0,0,0
15545,'2023/06/13 02:39:12:128',25,0,0,0,0,0,1,0,0,0,0
15546,'2023/06/13 02:39:12:129',25,0,0,0,0,0,1,0,0,0,0
15547,'2023/06/13 02:39:12:129',25,0,0,0,0,0,1,0,0,0,0
15548,'2023/06/13 02:39:12:129',25,0,0,0,0,0,1,0,0,0,0
15549,'2023/06/13 02:39:12:140',25,0,0,0,0,0,1,0,0,0,0
15550,'2023/06/13 02:39:12:140',25,0,0,0,0,0,1,0,0,0,0
15551,'2023/06/13 02:39:12:151',25,0,0,0,0,0,1,0,0,0,0
15552,'2023/06/13 02:39:12:152',25,0,0,0,0,0,1,0,0,0,0
15553,'2023/06/13 02:39:12:152',25,0,0,0,0,0,1,0,0,0,0
15554,'2023/06/13 02:39:12:152',25,0,0,0,0,0,1,0,0,0,0
15555,'2023/06/13 02:39:12:152',25,0,0,0,0,0,1,0,0,0,0
15556,'2023/06/13 02:39:12:153',25,0,0,0,0,0,1,0,0,0,0
15557,'2023/06/13 02:39:12:163',25,0,0,0,0,0,1,0,0,0,0
15558,'2023/06/13 02:39:12:164',25,0,0,0,0,0,1,0,0,0,0
15559,'2023/06/13 02:39:12:164',25,0,0,0,0,0,1,0,0,0,0
15560,'2023/06/13 02:39:12:164',25,0,0,0,0,0,1,0,0,0,0
15561,'2023/06/13 02:39:12:164',25,0,0,0,0,0,1,0,0,0,0
15562,'2023/06/13 02:39:12:165',25,0,0,0,0,0,1,0,0,0,0
15563,'2023/06/13 02:39:12:175',25,0,0,0,0,0,1,0,0,0,0
15564,'2023/06/13 02:39:12:176',25,0,0,0,0,0,1,0,0,0,0
15565,'2023/06/13 02:39:12:176',25,0,0,0,0,0,1,0,0,0,0
15566,'2023/06/13 02:39:12:176',25,0,0,0,0,0,1,0,0,0,0
15567,'2023/06/13 02:39:12:186',25,0,0,0,0,0,1,0,0,0,0
15568,'2023/06/13 02:39:12:187',25,0,0,0,0,0,1,0,0,0,0
15569,'2023/06/13 02:39:12:198',25,0,0,0,0,0,1,0,0,0,0
15570,'2023/06/13 02:39:12:199',25,0,0,0,0,0,1,0,0,0,0
15571,'2023/06/13 02:39:12:199',25,0,0,0,0,0,1,0,0,0,0
15572,'2023/06/13 02:39:12:199',25,0,0,0,0,0,1,0,0,0,0
15573,'2023/06/13 02:39:12:200',25,0,0,0,0,0,1,0,0,0,0
15574,'2023/06/13 02:39:12:200',25,0,0,0,0,0,1,0,0,0,0
15575,'2023/06/13 02:39:12:210',25,0,0,0,0,0,1,0,0,0,0
15576,'2023/06/13 02:39:12:210',25,0,0,0,0,0,1,0,0,0,0
15577,'2023/06/13 02:39:12:210',25,0,0,0,0,0,1,0,0,0,0
15578,'2023/06/13 02:39:12:210',25,0,0,0,0,0,1,0,0,0,0
15579,'2023/06/13 02:39:12:211',25,0,0,0,0,0,1,0,0,0,0
15580,'2023/06/13 02:39:12:211',25,0,0,0,0,0,1,0,0,0,0
15581,'2023/06/13 02:39:12:221',25,0,0,0,0,0,1,0,0,0,0
15582,'2023/06/13 02:39:12:222',25,0,0,0,0,0,1,0,0,0,0
15583,'2023/06/13 02:39:12:222',25,0,0,0,0,0,1,0,0,0,0
15584,'2023/06/13 02:39:12:223',25,0,0,0,0,0,1,0,0,0,0
15585,'2023/06/13 02:39:12:233',25,0,0,0,0,0,1,0,0,0,0
15586,'2023/06/13 02:39:12:234',25,0,0,0,0,0,1,0,0,0,0
15587,'2023/06/13 02:39:12:244',25,0,0,0,0,0,1,0,0,0,0
15588,'2023/06/13 02:39:12:245',25,0,0,0,0,0,1,0,0,0,0
15589,'2023/06/13 02:39:12:245',25,0,0,0,0,0,1,0,0,0,0
15590,'2023/06/13 02:39:12:245',25,0,0,0,0,0,1,0,0,0,0
15591,'2023/06/13 02:39:12:245',25,0,0,0,0,0,1,0,0,0,0
15592,'2023/06/13 02:39:12:246',25,0,0,0,0,0,1,0,0,0,0
15593,'2023/06/13 02:39:12:256',25,0,0,0,0,0,1,0,0,0,0
15594,'2023/06/13 02:39:12:256',25,0,0,0,0,0,1,0,0,0,0
15595,'2023/06/13 02:39:12:257',25,0,0,0,0,0,1,0,0,0,0
15596,'2023/06/13 02:39:12:257',25,0,0,0,0,0,1,0,0,0,0
15597,'2023/06/13 02:39:12:268',25,0,0,0,0,0,1,0,0,0,0
15598,'2023/06/13 02:39:12:269',25,0,0,0,0,0,1,0,0,0,0
15599,'2023/06/13 02:39:12:269',25,0,0,0,0,0,1,0,0,0,0
15600,'2023/06/13 02:39:12:269',25,0,0,0,0,0,1,0,0,0,0
15601,'2023/06/13 02:39:12:270',25,0,0,0,0,0,1,0,0,0,0
15602,'2023/06/13 02:39:12:270',25,0,0,0,0,0,1,0,0,0,0
15603,'2023/06/13 02:39:12:280',25,0,0,0,0,0,1,0,0,0,0
15604,'2023/06/13 02:39:12:280',25,0,0,0,0,0,1,0,0,0,0
15605,'2023/06/13 02:39:12:291',25,0,0,0,0,0,1,0,0,0,0
15606,'2023/06/13 02:39:12:291',25,0,0,0,0,0,1,0,0,0,0
15607,'2023/06/13 02:39:12:291',25,0,0,0,0,0,1,0,0,0,0
15608,'2023/06/13 02:39:12:292',25,0,0,0,0,0,1,0,0,0,0
15609,'2023/06/13 02:39:12:292',25,0,0,0,0,0,1,0,0,0,0
15610,'2023/06/13 02:39:12:292',25,0,0,0,0,0,1,0,0,0,0
15611,'2023/06/13 02:39:12:303',25,0,0,0,0,0,1,0,0,0,0
15612,'2023/06/13 02:39:12:303',25,0,0,0,0,0,1,0,0,0,0
15613,'2023/06/13 02:39:12:304',25,0,0,0,0,0,1,0,0,0,0
15614,'2023/06/13 02:39:12:304',25,0,0,0,0,0,1,0,0,0,0
15615,'2023/06/13 02:39:12:314',25,0,0,0,0,0,1,0,0,0,0
15616,'2023/06/13 02:39:12:315',25,0,0,0,0,0,1,0,0,0,0
15617,'2023/06/13 02:39:12:315',25,0,0,0,0,0,1,0,0,0,0
15618,'2023/06/13 02:39:12:316',25,0,0,0,0,0,1,0,0,0,0
15619,'2023/06/13 02:39:12:316',25,0,0,0,0,0,1,0,0,0,0
15620,'2023/06/13 02:39:12:316',25,0,0,0,0,0,1,0,0,0,0
15621,'2023/06/13 02:39:12:326',25,0,0,0,0,0,1,0,0,0,0
15622,'2023/06/13 02:39:12:327',25,0,0,0,0,0,1,0,0,0,0
15623,'2023/06/13 02:39:12:337',25,0,0,0,0,0,1,0,0,0,0
15624,'2023/06/13 02:39:12:337',25,0,0,0,0,0,1,0,0,0,0
15625,'2023/06/13 02:39:12:338',25,0,0,0,0,0,1,0,0,0,0
15626,'2023/06/13 02:39:12:338',25,0,0,0,0,0,1,0,0,0,0
15627,'2023/06/13 02:39:12:338',25,0,0,0,0,0,1,0,0,0,0
15628,'2023/06/13 02:39:12:338',25,0,0,0,0,0,1,0,0,0,0
15629,'2023/06/13 02:39:12:349',25,0,0,0,0,0,1,0,0,0,0
15630,'2023/06/13 02:39:12:350',25,0,0,0,0,0,1,0,0,0,0
15631,'2023/06/13 02:39:12:350',25,0,0,0,0,0,1,0,0,0,0
15632,'2023/06/13 02:39:12:350',25,0,0,0,0,0,1,0,0,0,0
15633,'2023/06/13 02:39:12:360',25,0,0,0,0,0,1,0,0,0,0
15634,'2023/06/13 02:39:12:360',25,0,0,0,0,0,1,0,0,0,0
15635,'2023/06/13 02:39:12:361',25,0,0,0,0,0,1,0,0,0,0
15636,'2023/06/13 02:39:12:361',25,0,0,0,0,0,1,0,0,0,0
15637,'2023/06/13 02:39:12:373',25,0,0,0,0,0,1,0,0,0,0
15638,'2023/06/13 02:39:12:373',25,0,0,0,0,0,1,0,0,0,0
15639,'2023/06/13 02:39:12:373',25,0,0,0,0,0,1,0,0,0,0
15640,'2023/06/13 02:39:12:374',25,0,0,0,0,0,1,0,0,0,0
15641,'2023/06/13 02:39:12:384',25,0,0,0,0,0,1,0,0,0,0
15642,'2023/06/13 02:39:12:385',25,0,0,0,0,0,1,0,0,0,0
15643,'2023/06/13 02:39:12:385',25,0,0,0,0,0,1,0,0,0,0
15644,'2023/06/13 02:39:12:386',25,0,0,0,0,0,1,0,0,0,0
15645,'2023/06/13 02:39:12:386',25,0,0,0,0,0,1,0,0,0,0
15646,'2023/06/13 02:39:12:387',25,0,0,0,0,0,1,0,0,0,0
15647,'2023/06/13 02:39:12:395',25,0,0,0,0,0,1,0,0,0,0
15648,'2023/06/13 02:39:12:396',25,0,0,0,0,0,1,0,0,0,0
15649,'2023/06/13 02:39:12:397',25,0,0,0,0,0,1,0,0,0,0
15650,'2023/06/13 02:39:12:397',25,0,0,0,0,0,1,0,0,0,0
15651,'2023/06/13 02:39:12:407',25,0,0,0,0,0,1,0,0,0,0
15652,'2023/06/13 02:39:12:407',25,0,0,0,0,0,1,0,0,0,0
15653,'2023/06/13 02:39:12:408',25,0,0,0,0,0,1,0,0,0,0
15654,'2023/06/13 02:39:12:408',25,0,0,0,0,0,1,0,0,0,0
15655,'2023/06/13 02:39:12:419',25,0,0,0,0,0,1,0,0,0,0
15656,'2023/06/13 02:39:12:419',25,0,0,0,0,0,1,0,0,0,0
15657,'2023/06/13 02:39:12:419',25,0,0,0,0,0,1,0,0,0,0
15658,'2023/06/13 02:39:12:420',25,0,0,0,0,0,1,0,0,0,0
15659,'2023/06/13 02:39:12:430',25,0,0,0,0,0,1,0,0,0,0
15660,'2023/06/13 02:39:12:431',25,0,0,0,0,0,1,0,0,0,0
15661,'2023/06/13 02:39:12:431',25,0,0,0,0,0,1,0,0,0,0
15662,'2023/06/13 02:39:12:431',25,0,0,0,0,0,1,0,0,0,0
15663,'2023/06/13 02:39:12:432',25,0,0,0,0,0,1,0,0,0,0
15664,'2023/06/13 02:39:12:432',25,0,0,0,0,0,1,0,0,0,0
15665,'2023/06/13 02:39:12:443',25,0,0,0,0,0,1,0,0,0,0
15666,'2023/06/13 02:39:12:443',25,0,0,0,0,0,1,0,0,0,0
15667,'2023/06/13 02:39:12:443',25,0,0,0,0,0,1,0,0,0,0
15668,'2023/06/13 02:39:12:444',25,0,0,0,0,0,1,0,0,0,0
15669,'2023/06/13 02:39:12:453',25,0,0,0,0,0,1,0,0,0,0
15670,'2023/06/13 02:39:12:454',25,0,0,0,0,0,1,0,0,0,0
15671,'2023/06/13 02:39:12:454',25,0,0,0,0,0,1,0,0,0,0
15672,'2023/06/13 02:39:12:455',25,0,0,0,0,0,1,0,0,0,0
15673,'2023/06/13 02:39:12:466',25,0,0,0,0,0,1,0,0,0,0
15674,'2023/06/13 02:39:12:466',25,0,0,0,0,0,1,0,0,0,0
15675,'2023/06/13 02:39:12:466',25,0,0,0,0,0,1,0,0,0,0
15676,'2023/06/13 02:39:12:467',25,0,0,0,0,0,1,0,0,0,0
15677,'2023/06/13 02:39:12:477',25,0,0,0,0,0,1,0,0,0,0
15678,'2023/06/13 02:39:12:477',25,0,0,0,0,0,1,0,0,0,0
15679,'2023/06/13 02:39:12:477',25,0,0,0,0,0,1,0,0,0,0
15680,'2023/06/13 02:39:12:478',25,0,0,0,0,0,1,0,0,0,0
15681,'2023/06/13 02:39:12:478',25,0,0,0,0,0,1,0,0,0,0
15682,'2023/06/13 02:39:12:478',25,0,0,0,0,0,1,0,0,0,0
15683,'2023/06/13 02:39:12:489',25,0,0,0,0,0,1,0,0,0,0
15684,'2023/06/13 02:39:12:489',25,0,0,0,0,0,1,0,0,0,0
15685,'2023/06/13 02:39:12:489',25,0,0,0,0,0,1,0,0,0,0
15686,'2023/06/13 02:39:12:490',25,0,0,0,0,0,1,0,0,0,0
15687,'2023/06/13 02:39:12:500',25,0,0,0,0,0,1,0,0,0,0
15688,'2023/06/13 02:39:12:500',25,0,0,0,0,0,1,0,0,0,0
15689,'2023/06/13 02:39:12:501',25,0,0,0,0,0,1,0,0,0,0
15690,'2023/06/13 02:39:12:501',25,0,0,0,0,0,1,0,0,0,0
15691,'2023/06/13 02:39:12:511',25,0,0,0,0,0,1,0,0,0,0
15692,'2023/06/13 02:39:12:512',25,0,0,0,0,0,1,0,0,0,0
15693,'2023/06/13 02:39:12:512',25,0,0,0,0,0,1,0,0,0,0
15694,'2023/06/13 02:39:12:512',25,0,0,0,0,0,1,0,0,0,0
15695,'2023/06/13 02:39:12:523',25,0,0,0,0,0,1,0,0,0,0
15696,'2023/06/13 02:39:12:523',25,0,0,0,0,0,1,0,0,0,0
15697,'2023/06/13 02:39:12:524',25,0,0,0,0,0,1,0,0,0,0
15698,'2023/06/13 02:39:12:524',25,0,0,0,0,0,1,0,0,0,0
15699,'2023/06/13 02:39:12:525',25,0,0,0,0,0,1,0,0,0,0
15700,'2023/06/13 02:39:12:525',25,0,0,0,0,0,1,0,0,0,0
15701,'2023/06/13 02:39:12:535',25,0,0,0,0,0,1,0,0,0,0
15702,'2023/06/13 02:39:12:535',25,0,0,0,0,0,1,0,0,0,0
15703,'2023/06/13 02:39:12:535',25,0,0,0,0,0,1,0,0,0,0
15704,'2023/06/13 02:39:12:535',25,0,0,0,0,0,1,0,0,0,0
15705,'2023/06/13 02:39:12:546',25,0,0,0,0,0,1,0,0,0,0
15706,'2023/06/13 02:39:12:547',25,0,0,0,0,0,1,0,0,0,0
15707,'2023/06/13 02:39:12:547',25,0,0,0,0,0,1,0,0,0,0
15708,'2023/06/13 02:39:12:548',25,0,0,0,0,0,1,0,0,0,0
15709,'2023/06/13 02:39:12:559',25,0,0,0,0,0,1,0,0,0,0
15710,'2023/06/13 02:39:12:559',25,0,0,0,0,0,1,0,0,0,0
15711,'2023/06/13 02:39:12:559',25,0,0,0,0,0,1,0,0,0,0
15712,'2023/06/13 02:39:12:559',25,0,0,0,0,0,1,0,0,0,0
15713,'2023/06/13 02:39:12:570',25,0,0,0,0,0,1,0,0,0,0
15714,'2023/06/13 02:39:12:571',25,0,0,0,0,0,1,0,0,0,0
15715,'2023/06/13 02:39:12:571',25,0,0,0,0,0,1,0,0,0,0
15716,'2023/06/13 02:39:12:571',25,0,0,0,0,0,1,0,0,0,0
15717,'2023/06/13 02:39:12:572',25,0,0,0,0,0,1,0,0,0,0
15718,'2023/06/13 02:39:12:573',25,0,0,0,0,0,1,0,0,0,0
15719,'2023/06/13 02:39:12:582',25,0,0,0,0,0,1,0,0,0,0
15720,'2023/06/13 02:39:12:582',25,0,0,0,0,0,1,0,0,0,0
15721,'2023/06/13 02:39:12:583',25,0,0,0,0,0,1,0,0,0,0
15722,'2023/06/13 02:39:12:583',25,0,0,0,0,0,1,0,0,0,0
15723,'2023/06/13 02:39:12:593',25,0.937666,0.937666,0.230102,0.230102,0.095241,1,0,0,0,0
15724,'2023/06/13 02:39:12:594',25,0.095241,1.148459,1.148459,0.991538,0.991538,1,0,0,0,0
15725,'2023/06/13 02:39:12:604',25,4.260804,4.260804,1.378425,1.378425,0.520131,1,0,0,0,0
15726,'2023/06/13 02:39:12:605',25,0.520131,7.936927,7.936927,5.15355,5.15355,1,0,0,0,0
15727,'2023/06/13 02:39:12:605',25,5.439605,5.439605,1.482999,1.482999,0.621908,1,0,0,0,0
15728,'2023/06/13 02:39:12:605',25,0.621908,10.354021,10.354021,6.152212,6.152212,1,0,0,0,0
15729,'2023/06/13 02:39:12:606',25,8.34496,8.34496,2.042661,2.042661,0.814885,1,0,0,0,0
15730,'2023/06/13 02:39:12:606',25,0.814885,14.520928,14.520928,9.324156,9.324156,1,0,0,0,0
15731,'2023/06/13 02:39:12:616',25,12.1278,12.1278,2.86966,2.86966,1.183983,1,0,0,0,0
15732,'2023/06/13 02:39:12:616',25,1.183983,22.198946,22.198946,13.457129,13.457129,1,0,0,0,0
15733,'2023/06/13 02:39:12:616',25,12.689999,12.689999,3.264314,3.264314,1.260564,1,0,0,0,0
15734,'2023/06/13 02:39:12:617',25,1.260564,24.448736,24.448736,14.135298,14.135298,1,0,0,0,0
15735,'2023/06/13 02:39:12:617',25,16.354603,16.354603,3.753482,3.753482,1.563985,1,0,0,0,0
15736,'2023/06/13 02:39:12:618',25,1.563985,31.137461,31.137461,17.819885,17.819885,1,0,0,0,0
15737,'2023/06/13 02:39:12:627',25,20.350555,20.350555,4.104882,4.104882,1.978774,1,0,0,0,0
15738,'2023/06/13 02:39:12:628',25,1.978774,34.04406,34.04406,22.235704,22.235704,1,0,0,0,0
15739,'2023/06/13 02:39:12:628',25,22.311712,22.311712,4.213657,4.213657,2.047746,1,0,0,0,0
15740,'2023/06/13 02:39:12:628',25,2.047746,36.272575,36.272575,24.165211,24.165211,1,0,0,0,0
15741,'2023/06/13 02:39:12:639',25,24.841396,24.841396,4.063711,4.063711,2.086959,1,0,0,0,0
15742,'2023/06/13 02:39:12:640',25,2.086959,36.328938,36.328938,26.561626,26.561626,1,0,0,0,0
15743,'2023/06/13 02:39:12:652',25,26.823004,26.823004,3.916576,3.916576,2.138234,1,0,0,0,0
15744,'2023/06/13 02:39:12:653',25,2.138234,38.897053,38.897053,28.873789,28.873789,1,0,0,0,0
15745,'2023/06/13 02:39:12:653',25,26.527452,26.527452,3.742014,3.742014,2.075347,1,0,0,0,0
15746,'2023/06/13 02:39:12:653',25,2.075347,38.780613,38.780613,28.665762,28.665762,1,0,0,0,0
15747,'2023/06/13 02:39:12:653',25,24.35726,24.35726,3.732305,3.732305,1.958896,1,0,0,0,0
15748,'2023/06/13 02:39:12:654',25,1.958896,36.649185,36.649185,26.087086,26.087086,1,0,0,0,0
15749,'2023/06/13 02:39:12:662',25,22.409683,22.409683,3.249067,3.249067,1.656863,1,0,0,0,0
15750,'2023/06/13 02:39:12:663',25,1.656863,38.820637,38.820637,24.450354,24.450354,1,0,0,0,0
15751,'2023/06/13 02:39:12:663',25,23.204969,23.204969,3.332207,3.332207,1.698295,1,0,0,0,0
15752,'2023/06/13 02:39:12:663',25,1.698295,42.996964,42.996964,26.085733,26.085733,1,0,0,0,0
15753,'2023/06/13 02:39:12:675',25,23.90406,23.90406,2.883186,2.883186,1.46443,1,0,0,0,0
15754,'2023/06/13 02:39:12:676',25,1.46443,49.120407,49.120407,24.970135,24.970135,1,0,0,0,0
15755,'2023/06/13 02:39:12:676',25,26.69813,26.69813,2.699323,2.699323,1.466291,1,0,0,0,0
15756,'2023/06/13 02:39:12:676',25,1.466291,47.909595,47.909595,29.063776,29.063776,1,0,0,0,0
15757,'2023/06/13 02:39:12:676',25,28.09812,28.09812,2.490472,2.490472,1.510421,1,0,0,0,0
15758,'2023/06/13 02:39:12:677',25,1.510421,48.790741,48.790741,30.333769,30.333769,1,0,0,0,0
15759,'2023/06/13 02:39:12:686',25,28.476566,28.476566,2.476486,2.476486,1.529854,1,0,0,0,0
15760,'2023/06/13 02:39:12:686',25,1.529854,51.213825,51.213825,30.298065,30.298065,1,0,0,0,0
15761,'2023/06/13 02:39:12:697',25,29.758425,29.758425,2.055516,2.055516,1.431606,1,0,0,0,0
15762,'2023/06/13 02:39:12:698',25,1.431606,51.839027,51.839027,31.340059,31.340059,1,0,0,0,0
15763,'2023/06/13 02:39:12:699',25,30.883165,30.883165,2.100373,2.100373,1.579726,1,0,0,0,0
15764,'2023/06/13 02:39:12:699',25,1.579726,49.955006,49.955006,33.101795,33.101795,1,0,0,0,0
15765,'2023/06/13 02:39:12:699',25,29.549366,29.549366,2.148184,2.148184,1.655716,1,0,0,0,0
15766,'2023/06/13 02:39:12:700',25,1.655716,52.960091,52.960091,33.463127,33.463127,1,0,0,0,0
15767,'2023/06/13 02:39:12:709',25,30.370445,30.370445,1.908442,1.908442,1.462984,1,0,0,0,0
15768,'2023/06/13 02:39:12:709',25,1.462984,55.640366,55.640366,33.090549,33.090549,1,0,0,0,0
15769,'2023/06/13 02:39:12:709',25,32.420238,32.420238,1.921347,1.921347,1.50636,1,0,0,0,0
15770,'2023/06/13 02:39:12:710',25,1.50636,55.683411,55.683411,35.794884,35.794884,1,0,0,0,0
15771,'2023/06/13 02:39:12:721',25,33.336082,33.336082,1.670418,1.670418,1.231893,1,0,0,0,0
15772,'2023/06/13 02:39:12:721',25,1.231893,51.87167,51.87167,36.872437,36.872437,1,0,0,0,0
15773,'2023/06/13 02:39:12:726',25,32.86512,32.86512,1.507102,1.507102,1.248342,1,0,0,0,0
15774,'2023/06/13 02:39:12:726',25,1.248342,53.800934,53.800934,36.706203,36.706203,1,0,0,0,0
15775,'2023/06/13 02:39:12:726',25,32.392418,32.392418,1.487924,1.487924,1.152425,1,0,0,0,0
15776,'2023/06/13 02:39:12:726',25,1.152425,54.04126,54.04126,35.501244,35.501244,1,0,0,0,0
15777,'2023/06/13 02:39:12:732',25,26.717234,26.717234,1.629501,1.629501,1.201898,1,0,0,0,0
15778,'2023/06/13 02:39:12:733',25,1.201898,46.468796,46.468796,29.815886,29.815886,1,0,0,0,0
15779,'2023/06/13 02:39:12:744',25,22.984339,22.984339,1.64067,1.64067,1.341494,1,0,0,0,0
15780,'2023/06/13 02:39:12:745',25,1.341494,52.273354,52.273354,27.778042,27.778042,1,0,0,0,0
15781,'2023/06/13 02:39:12:745',25,21.841547,21.841547,1.614875,1.614875,1.370699,1,0,0,0,0
15782,'2023/06/13 02:39:12:745',25,1.370699,51.372562,51.372562,26.339012,26.339012,1,0,0,0,0
15783,'2023/06/13 02:39:12:746',25,23.410839,23.410839,2.043122,2.043122,1.522684,1,0,0,0,0
15784,'2023/06/13 02:39:12:746',25,1.522684,53.501629,53.501629,28.351101,28.351101,1,0,0,0,0
15785,'2023/06/13 02:39:12:755',25,22.931765,22.931765,1.910871,1.910871,1.334069,1,0,0,0,0
15786,'2023/06/13 02:39:12:755',25,1.334069,46.889427,46.889427,26.292793,26.292793,1,0,0,0,0
15787,'2023/06/13 02:39:12:756',25,24.148979,24.148979,2.055114,2.055114,1.414498,1,0,0,0,0
15788,'2023/06/13 02:39:12:756',25,1.414498,47.791477,47.791477,28.227131,28.227131,1,0,0,0,0
15789,'2023/06/13 02:39:12:767',25,28.053623,28.053623,2.150984,2.150984,1.365037,1,0,0,0,0
15790,'2023/06/13 02:39:12:767',25,1.365037,52.829491,52.829491,31.092106,31.092106,1,0,0,0,0
15791,'2023/06/13 02:39:12:768',25,31.670485,31.670485,2.345224,2.345224,1.400836,1,0,0,0,0
15792,'2023/06/13 02:39:12:768',25,1.400836,49.265018,49.265018,34.491741,34.491741,1,0,0,0,0
15793,'2023/06/13 02:39:12:769',25,32.80154,32.80154,2.236197,2.236197,1.313252,1,0,0,0,0
15794,'2023/06/13 02:39:12:769',25,1.313252,48.520714,48.520714,35.260468,35.260468,1,0,0,0,0
15795,'2023/06/13 02:39:12:778',25,32.009022,32.009022,2.207454,2.207454,1.284817,1,0,0,0,0
15796,'2023/06/13 02:39:12:779',25,1.284817,46.676189,46.676189,34.864902,34.864902,1,0,0,0,0
15797,'2023/06/13 02:39:12:790',25,40.477345,40.477345,2.52044,2.52044,1.183321,1,0,0,0,0
15798,'2023/06/13 02:39:12:791',25,1.183321,48.371223,48.371223,42.569557,42.569557,1,0,0,0,0
15799,'2023/06/13 02:39:12:791',25,40.787861,40.787861,2.426698,2.426698,1.131439,1,0,0,0,0
15800,'2023/06/13 02:39:12:791',25,1.131439,44.445801,44.445801,42.93486,42.93486,1,0,0,0,0
15801,'2023/06/13 02:39:12:792',25,40.717117,40.717117,2.766906,2.766906,1.351193,1,0,0,0,0
15802,'2023/06/13 02:39:12:793',25,1.351193,36.977051,36.977051,42.946735,42.946735,1,0,0,0,0
