@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
12113,'2023/06/13 10:51:46:025',9,0,0,0,0,0,0,0.3,0,0
12114,'2023/06/13 10:51:46:048',9,0,0,0,0,0,0,0.97,0,0
12115,'2023/06/13 10:51:46:071',9,0,0,0,0,0,0,1,0,0
12116,'2023/06/13 10:51:46:098',9,0,0,0,0,0,0,1,0,0
12117,'2023/06/13 10:51:46:119',9,0,0,0,0,0,0,1,0,0
12118,'2023/06/13 10:51:46:142',9,0,0,0,0,0,0,1,0,0
12119,'2023/06/13 10:51:46:165',9,0,0,0,0,0,0,1,0,0
12120,'2023/06/13 10:51:46:190',9,0,0,0,0,0,0,1,0,0
12121,'2023/06/13 10:51:46:217',9,0,0,0,0,0,0,1,0,0
12122,'2023/06/13 10:51:46:233',9,0,0,0,0,0,0,0.77,0,0
12123,'2023/06/13 10:51:46:258',9,0,0,0,0,0,0,0.1,0,0
12124,'2023/06/13 10:51:46:282',9,0,0,0,0,0,0,0,0,0
12125,'2023/06/13 10:51:46:307',9,251.366318,418.946472,251.366318,418.946472,0,0,0,0,0
12126,'2023/06/13 10:51:46:325',9,0,0,0,0,0,0,0,0,0
12127,'2023/06/13 10:51:46:355',9,223.752548,529.995483,223.752548,529.995483,0,0,0,0,0
12128,'2023/06/13 10:51:46:375',9,228.645416,539.461121,228.645416,539.461121,0,0,0,0,0
12129,'2023/06/13 10:51:46:401',9,225.417892,599.718506,225.417892,599.718506,0,0,0,0,0
12130,'2023/06/13 10:51:46:423',9,266.714447,1002.694092,266.714447,1002.694092,0,0,0,0,0
12131,'2023/06/13 10:51:46:444',9,313.211243,1462.239136,313.211243,1462.239136,0,0,0,0,0
12132,'2023/06/13 10:51:46:472',9,246.407593,1345.16333,246.407593,1345.16333,0,0,0,0,0
12133,'2023/06/13 10:51:46:490',9,0,0,0,0,0,0,0,0,0
12134,'2023/06/13 10:51:46:516',9,222.015854,981.106445,222.015854,981.106445,0,0,0,0,0
12135,'2023/06/13 10:51:46:538',9,229.938309,955.255432,229.938309,955.255432,0,0,0,0,0
12136,'2023/06/13 10:51:46:562',9,0,0,0,0,0,0,0,0,0
12137,'2023/06/13 10:51:46:586',9,0,0,0,0,0,0,0.33,0,0
12138,'2023/06/13 10:51:46:609',9,0,0,0,0,0,0,0.91,0,0
12139,'2023/06/13 10:51:46:632',9,0,0,0,0,0,0,1,0,0
12140,'2023/06/13 10:51:46:651',9,0,0,0,0,0,0,1,0,0
12141,'2023/06/13 10:51:46:675',9,0,0,0,0,0,0,1,0,0
12142,'2023/06/13 10:51:46:699',9,0,0,0,0,0,0,1,0,0
12143,'2023/06/13 10:51:46:723',9,0,0,0,0,0,0,1,0,0
12144,'2023/06/13 10:51:46:746',9,0,0,0,0,0,0,1,0,0
12145,'2023/06/13 10:51:46:770',9,0,0,0,0,0,0,1,0,0
12146,'2023/06/13 10:51:46:796',9,0,0,0,0,0,0,1,0,0
12147,'2023/06/13 10:51:46:818',9,0,0,0,0,0,0,0.51,0,0
12148,'2023/06/13 10:51:46:837',9,0,0,0,0,0,0,0.06,0,0
12149,'2023/06/13 10:51:46:861',9,0,0,0,0,0,0,0,0,0
12150,'2023/06/13 10:51:46:885',9,0,0,0,0,0,0,0,0,0
12151,'2023/06/13 10:51:46:910',9,238.562759,319.935791,238.562759,319.935791,0,0,0,0,0
12152,'2023/06/13 10:51:46:935',9,192.25354,458.62204,192.25354,458.62204,0,0,0,0,0
12153,'2023/06/13 10:51:46:956',9,204.22168,353.257202,204.22168,353.257202,0,0,0,0,0
12154,'2023/06/13 10:51:46:979',9,226.263519,322.713196,226.263519,322.713196,0,0,0,0,0
12155,'2023/06/13 10:51:47:004',9,222.212936,235.796631,222.212936,235.796631,0,0,0,0,0
12156,'2023/06/13 10:51:47:024',9,203.884323,402.601196,203.884323,402.601196,0,0,0,0,0
12157,'2023/06/13 10:51:47:050',9,239.040314,272.80246,239.040314,272.80246,0,0,0,0,0
12158,'2023/06/13 10:51:47:077',9,204.763947,474.354218,204.763947,474.354218,0,0,0,0,0
12159,'2023/06/13 10:51:47:098',9,238.171768,257.127045,238.171768,257.127045,0,0,0,0,0
12160,'2023/06/13 10:51:47:121',9,241.098679,1522.891235,241.098679,1522.891235,0,0,0,0,0
12161,'2023/06/13 10:51:47:143',9,218.743622,713.689026,218.743622,713.689026,0,0,0,0,0
12162,'2023/06/13 10:51:47:168',9,231.649811,775.404907,231.649811,775.404907,0,0,0.38,0,0
12163,'2023/06/13 10:51:47:187',9,207.205978,1137.651123,207.205978,1137.651123,0,0,1,0,0
12164,'2023/06/13 10:51:47:213',9,266.799011,1089.552002,266.799011,1089.552002,0,0,1,0,0
12165,'2023/06/13 10:51:47:238',9,237.568451,1074.504639,237.568451,1074.504639,0,0,1,0,0
12166,'2023/06/13 10:51:47:257',9,0,0,0,0,0,0,1,0,0
12167,'2023/06/13 10:51:47:282',9,0,0,0,0,0,0,1,0,0
12168,'2023/06/13 10:51:47:301',9,0,0,0,0,0,0,1,0,0
12169,'2023/06/13 10:51:47:326',9,0,0,0,0,0,0,1,0,0
12170,'2023/06/13 10:51:47:349',9,0,0,0,0,0,0,1,0,0
12171,'2023/06/13 10:51:47:373',9,0,0,0,0,0,0,1,0,0
12172,'2023/06/13 10:51:47:398',9,0,0,0,0,0,0,1,0,0
12173,'2023/06/13 10:51:47:422',9,0,0,0,0,0,0,1,0,0
12174,'2023/06/13 10:51:47:442',9,0,0,0,0,0,0,1,0,0
12175,'2023/06/13 10:51:47:466',9,212.56691,465.883728,212.56691,465.883728,0,0,0.78,0,0
12176,'2023/06/13 10:51:47:491',9,207.599533,437.804504,207.599533,437.804504,0,0,0.02,0,0
12177,'2023/06/13 10:51:47:516',9,213.800735,414.108948,213.800735,414.108948,0,0,0,0,0
12178,'2023/06/13 10:51:47:537',9,221.682144,528.863647,221.682144,528.863647,0,0,0,0,0
12179,'2023/06/13 10:51:47:558',9,207.744751,426.070801,207.744751,426.070801,0,0,0,0,0
12180,'2023/06/13 10:51:47:583',9,204.168274,453.990204,204.168274,453.990204,0,0,0,0,0
12181,'2023/06/13 10:51:47:610',9,297.231903,446.253693,297.231903,446.253693,0,0,0,0,0
12182,'2023/06/13 10:51:47:630',9,235.114136,1337.096069,235.114136,1337.096069,0,0,0,0,0
12183,'2023/06/13 10:51:47:654',9,225.328384,928.861145,225.328384,928.861145,0,0,0,0,0
12184,'2023/06/13 10:51:47:675',9,194.695847,807.122192,194.695847,807.122192,0,0,0,0,0
12185,'2023/06/13 10:51:47:699',9,253.940475,1299.128906,253.940475,1299.128906,0,0,0,0,0
12186,'2023/06/13 10:51:47:724',9,889.815002,1463.341553,889.815002,1463.341553,0,0,0,0,0
12187,'2023/06/13 10:51:47:748',9,262.868652,1106.460205,262.868652,1106.460205,0,0,0,0,0
12188,'2023/06/13 10:51:47:766',9,0,0,0,0,0,0,0,0,0
12189,'2023/06/13 10:51:47:790',9,0,0,0,0,0,0,0,0,0
12190,'2023/06/13 10:51:47:816',9,0,0,0,0,0,0,0.45,0,0
12191,'2023/06/13 10:51:47:836',9,0,0,0,0,0,0,1,0,0
12192,'2023/06/13 10:51:47:859',9,0,0,0,0,0,0,1,0,0
12193,'2023/06/13 10:51:47:881',9,0,0,0,0,0,0,1,0,0
12194,'2023/06/13 10:51:47:906',9,0,0,0,0,0,0,1,0,0
12195,'2023/06/13 10:51:47:930',9,0,0,0,0,0,0,1,0,0
12196,'2023/06/13 10:51:47:955',9,0,0,0,0,0,0,1,0,0
12197,'2023/06/13 10:51:47:976',9,0,0,0,0,0,0,1,0,0
12198,'2023/06/13 10:51:47:999',9,0,0,0,0,0,0,1,0,0
12199,'2023/06/13 10:51:48:025',9,0,0,0,0,0,0,1,0,0
12200,'2023/06/13 10:51:48:049',9,0,0,0,0,0,0,1,0,0
12201,'2023/06/13 10:51:48:068',9,0,0,0,0,0,0,0.64,0,0
12202,'2023/06/13 10:51:48:093',9,198.381851,477.43634,198.381851,477.43634,0,0,0.09,0,0
12203,'2023/06/13 10:51:48:117',9,228.50386,449.045502,228.50386,449.045502,0,0,0,0,0
12204,'2023/06/13 10:51:48:143',9,208.392517,508.911804,208.392517,508.911804,0,0,0,0,0
12205,'2023/06/13 10:51:48:163',9,209.910583,490.627563,209.910583,490.627563,0,0,0,0,0
12206,'2023/06/13 10:51:48:191',9,209.323715,471.752472,209.323715,471.752472,0,0,0,0,0
12207,'2023/06/13 10:51:48:213',9,213.994812,455.660065,213.994812,455.660065,0,0,0,0,0
12208,'2023/06/13 10:51:48:235',9,207.975281,519.098816,207.975281,519.098816,0,0,0,0,0
12209,'2023/06/13 10:51:48:260',9,245.998505,558.569458,245.998505,558.569458,0,0,0,0,0
12210,'2023/06/13 10:51:48:279',9,253.855698,489.466125,253.855698,489.466125,0,0,0,0,0
12211,'2023/06/13 10:51:48:303',9,0,0,0,0,0,0,0,0,0
12212,'2023/06/13 10:51:48:330',9,233.931503,1060.154907,233.931503,1060.154907,0,0,0,0,0
12213,'2023/06/13 10:51:48:348',9,218.250015,1100.51062,218.250015,1100.51062,0,0,0,0,0
12214,'2023/06/13 10:51:48:373',9,223.849167,1125.833862,223.849167,1125.833862,0,0,0,0,0
12215,'2023/06/13 10:51:48:399',9,226.388535,1245.275024,226.388535,1245.275024,0,0,0,0,0
12216,'2023/06/13 10:51:48:420',9,844.192932,1538.349243,844.192932,1538.349243,0,0,0,0,0
12217,'2023/06/13 10:51:48:444',9,0,0,0,0,0,0,0.07,0,0
12218,'2023/06/13 10:51:48:463',9,0,0,0,0,0,0,0.46,0,0
12219,'2023/06/13 10:51:48:486',9,0,0,0,0,0,0,0.91,0,0
12220,'2023/06/13 10:51:48:509',9,0,0,0,0,0,0,1,0,0
12221,'2023/06/13 10:51:48:532',9,0,0,0,0,0,0,1,0,0
12222,'2023/06/13 10:51:48:554',9,0,0,0,0,0,0,1,0,0
12223,'2023/06/13 10:51:48:579',9,0,0,0,0,0,0,1,0,0
12224,'2023/06/13 10:51:48:604',9,0,0,0,0,0,0,1,0,0
12225,'2023/06/13 10:51:48:626',9,0,0,0,0,0,0,1,0,0
12226,'2023/06/13 10:51:48:649',9,0,0,0,0,0,0,1,0,0
12227,'2023/06/13 10:51:48:677',9,217.185364,433.548401,217.185364,433.548401,0,0,1,0,0
12228,'2023/06/13 10:51:48:696',9,201.643066,470.154938,201.643066,470.154938,0,0,0.55,0,0
12229,'2023/06/13 10:51:48:722',9,220.075546,299.989532,220.075546,299.989532,0,0,0.01,0,0
12230,'2023/06/13 10:51:48:743',9,203.926926,589.146118,203.926926,589.146118,0,0,0,0,0
12231,'2023/06/13 10:51:48:768',9,231.611389,416.032227,231.611389,416.032227,0,0,0,0,0
12232,'2023/06/13 10:51:48:793',9,200.657013,515.620972,200.657013,515.620972,0,0,0,0,0
12233,'2023/06/13 10:51:48:813',9,266.585663,516.315125,266.585663,516.315125,0,0,0,0,0
12234,'2023/06/13 10:51:48:842',9,227.791519,699.926025,227.791519,699.926025,0,0,0,0,0
12235,'2023/06/13 10:51:48:864',9,242.847519,639.386169,242.847519,639.386169,0,0,0,0,0
12236,'2023/06/13 10:51:48:882',9,0,0,0,0,0,0,0,0,0
12237,'2023/06/13 10:51:48:906',9,0,0,0,0,0,0,0,0,0
12238,'2023/06/13 10:51:48:930',9,0,0,0,0,0,0,0,0,0
12239,'2023/06/13 10:51:48:956',9,193.575729,912.711487,193.575729,912.711487,0,0,0,0,0
12240,'2023/06/13 10:51:48:976',9,0,0,0,0,0,0,0,0,0
12241,'2023/06/13 10:51:49:000',9,0,0,0,0,0,0,0,0,0
12242,'2023/06/13 10:51:49:025',9,0,0,0,0,0,0,0,0,0
12243,'2023/06/13 10:51:49:044',9,0,0,0,0,0,0,0,0,0
12244,'2023/06/13 10:51:49:069',9,0,0,0,0,0,0,0,0,0
12245,'2023/06/13 10:51:49:092',9,0,0,0,0,0,0,0,0,0
12246,'2023/06/13 10:51:49:117',9,0,0,0,0,0,0,0,0,0
12247,'2023/06/13 10:51:49:140',9,0,0,0,0,0,0,0,0,0
12248,'2023/06/13 10:51:49:162',9,0,0,0,0,0,0,0.59,0,0
12249,'2023/06/13 10:51:49:186',9,0,0,0,0,0,0,1,0,0
12250,'2023/06/13 10:51:49:209',9,0,0,0,0,0,0,1,0,0
12251,'2023/06/13 10:51:49:229',9,0,0,0,0,0,0,1,0,0
12252,'2023/06/13 10:51:49:254',9,0,0,0,0,0,0,1,0,0
12253,'2023/06/13 10:51:49:278',9,0,0,0,0,0,0,1,0,0
12254,'2023/06/13 10:51:49:304',9,0,0,0,0,0,0,1,0,0
12255,'2023/06/13 10:51:49:327',9,238.881332,435.094421,238.881332,435.094421,0,0,1,0,0
12256,'2023/06/13 10:51:49:348',9,219.118317,429.799896,219.118317,429.799896,0,0,1,0,0
12257,'2023/06/13 10:51:49:374',9,208.608032,411.988983,208.608032,411.988983,0,0,1,0,0
12258,'2023/06/13 10:51:49:394',9,216.748459,450.707184,216.748459,450.707184,0,0,0.76,0,0
12259,'2023/06/13 10:51:49:422',9,198.513306,450.709747,198.513306,450.709747,0,0,0.36,0,0
12260,'2023/06/13 10:51:49:441',9,210.825562,391.244843,210.825562,391.244843,0,0,0,0,0
12261,'2023/06/13 10:51:49:467',9,215.923203,629.616455,215.923203,629.616455,0,0,0,0,0
12262,'2023/06/13 10:51:49:488',9,271.137054,357.695953,271.137054,357.695953,0,0,0,0,0
12263,'2023/06/13 10:51:49:513',9,314.46524,398.934204,314.46524,398.934204,0,0,0,0,0
12264,'2023/06/13 10:51:49:532',9,0,0,0,0,0,0,0,0,0
12265,'2023/06/13 10:51:49:557',9,217.583755,982.548401,217.583755,982.548401,0,0,0,0,0
12266,'2023/06/13 10:51:49:585',9,248.318436,906.82312,248.318436,906.82312,0,0,0,0,0
12267,'2023/06/13 10:51:49:607',9,258.098022,1077.773926,258.098022,1077.773926,0,0,0,0,0
12268,'2023/06/13 10:51:49:626',9,326.559357,1030.061768,326.559357,1030.061768,0,0,0,0,0
12269,'2023/06/13 10:51:49:650',9,0,0,0,0,0,0,0,0,0
12270,'2023/06/13 10:51:49:674',9,0,0,0,0,0,0,0,0,0
12271,'2023/06/13 10:51:49:694',9,0,0,0,0,0,0,0,0,0
12272,'2023/06/13 10:51:49:717',9,0,0,0,0,0,0,0.25,0,0
12273,'2023/06/13 10:51:49:741',9,0,0,0,0,0,0,0.82,0,0
12274,'2023/06/13 10:51:49:767',9,0,0,0,0,0,0,1,0,0
12275,'2023/06/13 10:51:49:791',9,0,0,0,0,0,0,1,0,0
12276,'2023/06/13 10:51:49:809',9,0,0,0,0,0,0,1,0,0
12277,'2023/06/13 10:51:49:832',9,0,0,0,0,0,0,1,0,0
12278,'2023/06/13 10:51:49:857',9,0,0,0,0,0,0,1,0,0
12279,'2023/06/13 10:51:49:882',9,0,0,0,0,0,0,1,0,0
12280,'2023/06/13 10:51:49:909',9,222.762665,404.872528,222.762665,404.872528,0,0,1,0,0
12281,'2023/06/13 10:51:49:929',9,205.830429,485.224121,205.830429,485.224121,0,0,1,0,0
12282,'2023/06/13 10:51:49:951',9,214.032135,455.950623,214.032135,455.950623,0,0,1,0,0
12283,'2023/06/13 10:51:49:979',9,224.161804,460.516602,224.161804,460.516602,0,0,1,0,0
12284,'2023/06/13 10:51:50:000',9,221.156693,514.997803,221.156693,514.997803,0,0,1,0,0
12285,'2023/06/13 10:51:50:023',9,229.39415,574.638855,229.39415,574.638855,0,0,1,0,0
12286,'2023/06/13 10:51:50:043',9,252.48082,538.979492,252.48082,538.979492,0,0,0.66,0,0
12287,'2023/06/13 10:51:50:068',9,311.441223,563.991821,311.441223,563.991821,0,0,0,0,0
12288,'2023/06/13 10:51:50:093',9,253.853531,926.671204,253.853531,926.671204,0,0,0,0,0
12289,'2023/06/13 10:51:50:112',9,266.987854,1139.433105,266.987854,1139.433105,0,0,0,0,0
12290,'2023/06/13 10:51:50:142',9,236.2948,1204.167725,236.2948,1204.167725,0,0,0,0,0
12291,'2023/06/13 10:51:50:161',9,274.135376,1255.48645,274.135376,1255.48645,0,0,0,0,0
12292,'2023/06/13 10:51:50:181',9,0,0,0,0,0,0,0,0,0
12293,'2023/06/13 10:51:50:206',9,0,0,0,0,0,0,0,0,0
12294,'2023/06/13 10:51:50:230',9,0,0,0,0,0,0,0,0,0
12295,'2023/06/13 10:51:50:256',9,0,0,0,0,0,0,0,0,0
12296,'2023/06/13 10:51:50:275',9,0,0,0,0,0,0,0,0,0
12297,'2023/06/13 10:51:50:300',9,0,0,0,0,0,0,0,0,0
12298,'2023/06/13 10:51:50:324',9,0,0,0,0,0,0,0,0,0
12299,'2023/06/13 10:51:50:343',9,0,0,0,0,0,0,0,0,0
12300,'2023/06/13 10:51:50:368',9,0,0,0,0,0,0,0,0,0
12301,'2023/06/13 10:51:50:392',9,0,0,0,0,0,0,0,0,0
12302,'2023/06/13 10:51:50:416',9,0,0,0,0,0,0,0,0,0
12303,'2023/06/13 10:51:50:441',9,0,0,0,0,0,0,0,0,0
12304,'2023/06/13 10:51:50:465',9,0,0,0,0,0,0,0,0,0
12305,'2023/06/13 10:51:50:484',9,0,0,0,0,0,0,0,0,0
12306,'2023/06/13 10:51:50:510',9,0,0,0,0,0,0,0,0,0
12307,'2023/06/13 10:51:50:530',9,0,0,0,0,0,0,0,0,0
12308,'2023/06/13 10:51:50:555',9,0,0,0,0,0,0,0,0,0
12309,'2023/06/13 10:51:50:579',9,0,0,0,0,0,0,0,0,0
12310,'2023/06/13 10:51:50:604',9,0,0,0,0,0,0,0,0,0
12311,'2023/06/13 10:51:50:626',9,0,0,0,0,0,0,0,0,0
12312,'2023/06/13 10:51:50:644',9,0,0,0,0,0,0,0,0,0
12313,'2023/06/13 10:51:50:670',9,0,0,0,0,0,0,0,0,0
12314,'2023/06/13 10:51:50:694',9,0,0,0,0,0,0,0,0,0
12315,'2023/06/13 10:51:50:718',9,0,0,0,0,0,0,0,0,0
12316,'2023/06/13 10:51:50:742',9,0,0,0,0,0,0,0,0,0
12317,'2023/06/13 10:51:50:765',9,0,0,0,0,0,0,0,0,0
12318,'2023/06/13 10:51:50:789',9,0,0,0,0,0,0,0,0,0
12319,'2023/06/13 10:51:50:809',9,0,0,0,0,0,0,0,0,0
12320,'2023/06/13 10:51:50:833',9,0,0,0,0,0,0,0,0,0
12321,'2023/06/13 10:51:50:859',9,0,0,0,0,0,0,0,0,0
12322,'2023/06/13 10:51:50:882',9,0,0,0,0,0,0,0,0,0
12323,'2023/06/13 10:51:50:903',9,0,0,0,0,0,0,0,0,0
12324,'2023/06/13 10:51:50:927',9,0,0,0,0,0,0,0,0,0
12325,'2023/06/13 10:51:50:951',9,0,0,0,0,0,0,0,0,0
12326,'2023/06/13 10:51:50:970',9,0,0,0,0,0,0,0,0,0
12327,'2023/06/13 10:51:50:994',9,0,0,0,0,0,0,0,0,0
12328,'2023/06/13 10:51:51:018',9,0,0,0,0,0,0,0,0,0
12329,'2023/06/13 10:51:51:044',9,0,0,0,0,0,0,0,0,0
12330,'2023/06/13 10:51:51:063',9,0,0,0,0,0,0,0,0,0
12331,'2023/06/13 10:51:51:088',9,0,0,0,0,0,0,0,0,0
12332,'2023/06/13 10:51:51:111',9,0,0,0,0,0,0,0,0,0
12333,'2023/06/13 10:51:51:136',9,0,0,0,0,0,0,0,0,0
12334,'2023/06/13 10:51:51:161',9,0,0,0,0,0,0,0,0,0
12335,'2023/06/13 10:51:51:179',9,0,0,0,0,0,0,0,0,0
12336,'2023/06/13 10:51:51:203',9,0,0,0,0,0,0,0,0,0
12337,'2023/06/13 10:51:51:229',9,0,0,0,0,0,0,0,0,0
12338,'2023/06/13 10:51:51:253',9,0,0,0,0,0,0,0,0,0
12339,'2023/06/13 10:51:51:279',9,883.8797,1412.516113,883.8797,1412.516113,0,0,0,0,0
12340,'2023/06/13 10:51:51:298',9,0,0,0,0,0,0,0,0,0
12341,'2023/06/13 10:51:51:322',9,0,0,0,0,0,0,0,0,0
12342,'2023/06/13 10:51:51:347',9,0,0,0,0,0,0,0,0,0
12343,'2023/06/13 10:51:51:366',9,0,0,0,0,0,0,0,0,0
12344,'2023/06/13 10:51:51:392',9,0,0,0,0,0,0,0,0,0
12345,'2023/06/13 10:51:51:417',9,0,0,0,0,0,0,0,0,0
12346,'2023/06/13 10:51:51:437',9,0,0,0,0,0,0,0,0,0
12347,'2023/06/13 10:51:51:461',9,0,0,0,0,0,0,0,0,0
12348,'2023/06/13 10:51:51:486',9,0,0,0,0,0,0,0,0,0
12349,'2023/06/13 10:51:51:509',9,0,0,0,0,0,0,0,0,0
12350,'2023/06/13 10:51:51:527',9,0,0,0,0,0,0,0,0,0
12351,'2023/06/13 10:51:51:552',9,0,0,0,0,0,0,0,0,0
12352,'2023/06/13 10:51:51:575',9,0,0,0,0,0,0,0,0,0
12353,'2023/06/13 10:51:51:599',9,0,0,0,0,0,0,0,0,0
12354,'2023/06/13 10:51:51:624',9,0,0,0,0,0,0,0,0,0
12355,'2023/06/13 10:51:51:649',9,0,0,0,0,0,0,0,0,0
12356,'2023/06/13 10:51:51:673',9,0,0,0,0,0,0,0,0,0
12357,'2023/06/13 10:51:51:691',9,0,0,0,0,0,0,0,0,0
12358,'2023/06/13 10:51:51:716',9,0,0,0,0,0,0,0,0,0
12359,'2023/06/13 10:51:51:742',9,0,0,0,0,0,0,0,0,0
12360,'2023/06/13 10:51:51:761',9,0,0,0,0,0,0,0,0,0
12361,'2023/06/13 10:51:51:786',9,0,0,0,0,0,0,0,0,0
12362,'2023/06/13 10:51:51:811',9,0,0,0,0,0,0,0,0,0
12363,'2023/06/13 10:51:51:830',9,0,0,0,0,0,0,0,0,0
12364,'2023/06/13 10:51:51:853',9,0,0,0,0,0,0,0,0,0
12365,'2023/06/13 10:51:51:878',9,0,0,0,0,0,0,0,0,0
12366,'2023/06/13 10:51:51:902',9,0,0,0,0,0,0,0,0,0
12367,'2023/06/13 10:51:51:926',9,0,0,0,0,0,0,0,0,0
12368,'2023/06/13 10:51:51:950',9,0,0,0,0,0,0,0,0,0
12369,'2023/06/13 10:51:51:970',9,0,0,0,0,0,0,0,0,0
12370,'2023/06/13 10:51:51:995',9,0,0,0,0,0,0,0,0,0
12371,'2023/06/13 10:51:52:021',9,475.360626,1147.662231,475.360626,1147.662231,0,0,0,0,0
12372,'2023/06/13 10:51:52:041',9,0,0,0,0,0,0,0,0,0
12373,'2023/06/13 10:51:52:067',9,0,0,0,0,0,0,0,0,0
12374,'2023/06/13 10:51:52:086',9,0,0,0,0,0,0,0,0,0
12375,'2023/06/13 10:51:52:110',9,0,0,0,0,0,0,0,0,0
12376,'2023/06/13 10:51:52:135',9,0,0,0,0,0,0,0,0,0
12377,'2023/06/13 10:51:52:154',9,0,0,0,0,0,0,0,0.01,0
12378,'2023/06/13 10:51:52:177',9,0,0,0,0,0,0,0,0.17,0
12379,'2023/06/13 10:51:52:202',9,0,0,0,0,0,0,0,0.62,0
12380,'2023/06/13 10:51:52:225',9,0,0,0,0,0,0,0,0.96,0
12381,'2023/06/13 10:51:52:249',9,0,0,0,0,0,0,0,1,0
12382,'2023/06/13 10:51:52:275',9,582.95343,1077.253906,582.95343,1077.253906,0,0,0,1,0
12383,'2023/06/13 10:51:52:294',9,0,0,0,0,0,0,0,1,0
12384,'2023/06/13 10:51:52:317',9,0,0,0,0,0,0,0,1,0
12385,'2023/06/13 10:51:52:341',9,0,0,0,0,0,0,0,1,0
12386,'2023/06/13 10:51:52:366',9,0,0,0,0,0,0,0,1,0
12387,'2023/06/13 10:51:52:390',9,0,0,0,0,0,0,0,1,0
12388,'2023/06/13 10:51:52:413',9,0,0,0,0,0,0,0,0.75,0
12389,'2023/06/13 10:51:52:437',9,533.046509,626.759277,533.046509,626.759277,0,0,0,0.14,0
12390,'2023/06/13 10:51:52:460',9,0,0,0,0,0,0,0,0,0
12391,'2023/06/13 10:51:52:480',9,0,0,0,0,0,0,0,0,0
12392,'2023/06/13 10:51:52:503',9,0,0,0,0,0,0,0,0,0
12393,'2023/06/13 10:51:52:528',9,289.294281,574.835144,289.294281,574.835144,0,0,0,0,0
12394,'2023/06/13 10:51:52:553',9,0,0,0,0,0,0,0,0,0
12395,'2023/06/13 10:51:52:579',9,473.572723,658.733154,473.572723,658.733154,0,0,0,0,0
12396,'2023/06/13 10:51:52:601',9,509.225372,907.657166,509.225372,907.657166,0,0,0,0,0
12397,'2023/06/13 10:51:52:620',9,470.207275,865.843811,470.207275,865.843811,0,0,0,0,0
12398,'2023/06/13 10:51:52:643',9,0,0,0,0,0,0,0,0,0
12399,'2023/06/13 10:51:52:666',9,0,0,0,0,0,0,0,0,0
12400,'2023/06/13 10:51:52:691',9,0,0,0,0,0,0,0,0,0
12401,'2023/06/13 10:51:52:715',9,0,0,0,0,0,0,0,0,0
12402,'2023/06/13 10:51:52:739',9,0,0,0,0,0,0,0,0,0
12403,'2023/06/13 10:51:52:763',9,0,0,0,0,0,0,0,0,0
12404,'2023/06/13 10:51:52:787',9,0,0,0,0,0,0,0,0,0
12405,'2023/06/13 10:51:52:805',9,0,0,0,0,0,0,0,0,0
12406,'2023/06/13 10:51:52:829',9,0,0,0,0,0,0,0,0,0
12407,'2023/06/13 10:51:52:854',9,0,0,0,0,0,0,0,0,0
12408,'2023/06/13 10:51:52:877',9,0,0,0,0,0,0,0,0,0
12409,'2023/06/13 10:51:52:899',9,0,0,0,0,0,0,0,0.4,0
12410,'2023/06/13 10:51:52:924',9,0,0,0,0,0,0,0,0.84,0
12411,'2023/06/13 10:51:52:947',9,0,0,0,0,0,0,0,1,0
12412,'2023/06/13 10:51:52:972',9,0,0,0,0,0,0,0,1,0
12413,'2023/06/13 10:51:52:990',9,0,0,0,0,0,0,0,1,0
12414,'2023/06/13 10:51:53:016',9,636.700317,943.91272,636.700317,943.91272,0,0,0,1,0
12415,'2023/06/13 10:51:53:043',9,543.692261,634.516968,543.692261,634.516968,0,0,0,1,0
12416,'2023/06/13 10:51:53:062',9,534.62793,928.725342,534.62793,928.725342,0,0,0,1,0
12417,'2023/06/13 10:51:53:088',9,523.623718,929.088501,523.623718,929.088501,0,0,0,0.76,0
12418,'2023/06/13 10:51:53:109',9,532.865662,794.42865,532.865662,794.42865,0,0,0,0.26,0
12419,'2023/06/13 10:51:53:136',9,483.379517,656.029053,483.379517,656.029053,0,0,0,0,0
12420,'2023/06/13 10:51:53:154',9,0,0,0,0,0,0,0,0,0
12421,'2023/06/13 10:51:53:177',9,480.832062,648.672791,480.832062,648.672791,0,0,0,0,0
12422,'2023/06/13 10:51:53:202',9,0,0,0,0,0,0,0,0,0
12423,'2023/06/13 10:51:53:228',9,375.122559,845.689941,375.122559,845.689941,0,0,0,0,0
12424,'2023/06/13 10:51:53:249',9,322.171753,839.660156,322.171753,839.660156,0,0,0,0,0
12425,'2023/06/13 10:51:53:273',9,531.213928,799.527954,531.213928,799.527954,0,0,0,0,0
12426,'2023/06/13 10:51:53:297',9,0,0,0,0,0,0,0,0,0
12427,'2023/06/13 10:51:53:316',9,0,0,0,0,0,0,0,0,0
12428,'2023/06/13 10:51:53:341',9,0,0,0,0,0,0,0,0,0
12429,'2023/06/13 10:51:53:367',9,0,0,0,0,0,0,0,0,0
12430,'2023/06/13 10:51:53:386',9,0,0,0,0,0,0,0,0,0
12431,'2023/06/13 10:51:53:410',9,0,0,0,0,0,0,0,0,0
